2026학년도 1학기 본과정(계약학과 포함) 전체 강의시간표,,,,,,,,
1. 2026. 1. 30.자 시간표로 교원 충원 및 강의실 사정 등에 따라 변동될 수 있음,,,,,,,,
2. 교양 교과목에 대한 상세 안내는 교양 시간표 안내 공지를 참조,,,,,,,,
3. 실용음악과 전공실기 교과목 배정 관련 사항은 학과 문의,,,,,,,,
과정부분,학과명,과목명,분반,교수명,학년,이수구분명,학점,시간표
본과정,연극영상학과,영상예술개론Ⅰ,102,김유석,1,전공과정,3,금 12:00 - 12:50 ( 본806 )  금 13:00 - 13:50 ( 본806 )  금 14:00 - 14:50 ( 본806 )
본과정,연극영상학과,영상창작기술Ⅰ,101,박성환,1,교양과정,3,목 09:00 - 09:50 ( 본801 )  목 10:00 - 10:50 ( 본801 )  목 11:00 - 11:50 ( 본801 )
본과정,연극영상학과,영상창작기술Ⅰ,102,박성환,1,교양과정,3,금 15:00 - 15:50 ( 본801 )  금 16:00 - 16:50 ( 본801 )  금 17:00 - 17:50 ( 본801 )
본과정,연극영상학과,재즈와발레I,101,이상기,1,전공과정,3,목 12:00 - 12:50 ( 본901 )  목 13:00 - 13:50 ( 본901 )  목 14:00 - 14:50 ( 본901 )
본과정,연극영상학과,재즈와발레I,102,이상기,1,전공과정,3,목 15:00 - 15:50 ( 본901 )  목 16:00 - 16:50 ( 본901 )  목 17:00 - 17:50 ( 본901 )
본과정,연극영상학과,공연창작융합캡스톤디자인실습Ⅰ,101,백석현,2,통합전공교과,3,수 15:00 - 15:50 ( 본903 )  수 16:00 - 16:50 ( 본903 )  수 17:00 - 17:50 ( 본903 )
본과정,연극영상학과,극장일반상식I,101,이재욱,2,전공과정,3,화 15:00 - 15:50 ( 본801 )  화 16:00 - 16:50 ( 본801 )  화 17:00 - 17:50 ( 본801 )
본과정,연극영상학과,극장일반상식I,102,이재욱,2,전공과정,3,화 12:00 - 12:50 ( 본801 )  화 13:00 - 13:50 ( 본801 )  화 14:00 - 14:50 ( 본801 )
본과정,연극영상학과,세계연극사I,101,임선경,2,전공과정,3,화 12:00 - 12:50 ( 본803 )  화 13:00 - 13:50 ( 본803 )  화 14:00 - 14:50 ( 본803 )
본과정,연극영상학과,세계연극사I,102,임선경,2,전공과정,3,화 09:00 - 09:50 ( 본803 )  화 10:00 - 10:50 ( 본803 )  화 11:00 - 11:50 ( 본803 )
본과정,연극영상학과,소리와리듬I,101,배원정,2,전공과정,3,수 12:00 - 12:50 ( 사B202 )  수 13:00 - 13:50 ( 사B202 )  수 14:00 - 14:50 ( 사B202 )
본과정,연극영상학과,소리와리듬I,102,배원정,2,전공과정,3,월 09:00 - 09:50 ( 사B202 )  월 10:00 - 10:50 ( 사B202 )  월 11:00 - 11:50 ( 사B202 )
본과정,연극영상학과,영상연기I,101,박은주,2,전공과정,3,금 12:00 - 12:50 ( 본902 )  금 13:00 - 13:50 ( 본902 )  금 14:00 - 14:50 ( 본902 )
본과정,연극영상학과,영상연기I,102,김유석,2,전공과정,3,화 15:00 - 15:50 ( 본903 )  화 16:00 - 16:50 ( 본903 )  화 17:00 - 17:50 ( 본903 )
본과정,연극영상학과,영상제작실습I,101,이상기,2,전공과정,3,월 12:00 - 12:50 ( 본806 )  월 13:00 - 13:50 ( 본806 )  월 14:00 - 14:50 ( 본806 )
본과정,연극영상학과,영상제작실습I,102,이상기,2,전공과정,3,월 15:00 - 15:50 ( 본806 )  월 16:00 - 16:50 ( 본806 )  월 17:00 - 17:50 ( 본806 )
본과정,연극영상학과,즉흥연기I,101,최용진,2,전공과정,3,월 15:00 - 15:50 ( 본802 )  월 16:00 - 16:50 ( 본802 )  월 17:00 - 17:50 ( 본802 )
본과정,연극영상학과,즉흥연기I,102,최용진,2,전공과정,3,월 12:00 - 12:50 ( 본802 )  월 13:00 - 13:50 ( 본802 )  월 14:00 - 14:50 ( 본802 )
본과정,연극영상학과,현대무용Ⅰ,101,김봉순,2,전공과정,3,화 09:00 - 09:50 ( 본802 )  화 10:00 - 10:50 ( 본802 )  화 11:00 - 11:50 ( 본802 )
본과정,연극영상학과,현대무용Ⅰ,102,김봉순,2,전공과정,3,수 09:00 - 09:50 ( 본802 )  수 10:00 - 10:50 ( 본802 )  수 11:00 - 11:50 ( 본802 )
본과정,연극영상학과,화술Ⅰ,101,김문희,2,전공과정,3,금 15:00 - 15:50 ( 본901 )  금 16:00 - 16:50 ( 본901 )  금 17:00 - 17:50 ( 본901 )
본과정,연극영상학과,화술Ⅰ,102,김문희,2,전공과정,3,금 12:00 - 12:50 ( 본901 )  금 13:00 - 13:50 ( 본901 )  금 14:00 - 14:50 ( 본901 )
본과정,연극영상학과,공연연출실습,101,김은영,3,전공과정,3,화 15:00 - 15:50 ( 본902 )  화 16:00 - 16:50 ( 본902 )  화 17:00 - 17:50 ( 본902 )
본과정,연극영상학과,공연연출실습,102,김은영,3,전공과정,3,목 12:00 - 12:50 ( 본902 )  목 13:00 - 13:50 ( 본902 )  목 14:00 - 14:50 ( 본902 )
본과정,연극영상학과,공연창작융합캡스톤디자인실습Ⅲ,101,박은주,3,통합전공교과,3,금 15:00 - 15:50 ( 본903 )  금 16:00 - 16:50 ( 본903 )  금 17:00 - 17:50 ( 본903 )
본과정,연극영상학과,뮤지컬댄스Ⅰ,101,명진우,3,전공과정,3,월 15:00 - 15:50 ( 본902 )  월 16:00 - 16:50 ( 본902 )  월 17:00 - 17:50 ( 본902 )
본과정,연극영상학과,뮤지컬댄스Ⅰ,102,명진우,3,전공과정,3,월 12:00 - 12:50 ( 본902 )  월 13:00 - 13:50 ( 본902 )  월 14:00 - 14:50 ( 본902 )
본과정,연극영상학과,뮤지컬앙상블Ⅰ,101,조영해,3,전공과정,3,화 12:00 - 12:50 ( 본802 )  화 13:00 - 13:50 ( 본802 )  화 14:00 - 14:50 ( 본802 )
본과정,연극영상학과,뮤지컬앙상블Ⅰ,102,조영해,3,전공과정,3,화 15:00 - 15:50 ( 본802 )  화 16:00 - 16:50 ( 본802 )  화 17:00 - 17:50 ( 본802 )
본과정,연극영상학과,배우취업역량강화를위한오디션실습Ⅰ,101,천효범,3,전공과정,3,월 12:00 - 12:50 ( 본901 )  월 13:00 - 13:50 ( 본901 )  월 14:00 - 14:50 ( 본901 )
본과정,연극영상학과,배우취업역량강화를위한오디션실습Ⅰ,102,천효범,3,전공과정,3,월 15:00 - 15:50 ( 본901 )  월 16:00 - 16:50 ( 본901 )  월 17:00 - 17:50 ( 본901 )
본과정,연극영상학과,스타일연기I,101,권경희,3,전공과정,3,목 15:00 - 15:50 ( 본802 )  목 16:00 - 16:50 ( 본802 )  목 17:00 - 17:50 ( 본802 )
본과정,연극영상학과,영화제작실습I,101,임찬익,3,통합전공교과,3,수 09:00 - 09:50 ( 본806 )  수 10:00 - 10:50 ( 본806 )  수 11:00 - 11:50 ( 본806 )
본과정,연극영상학과,영화제작실습I,102,임찬익,3,통합전공교과,3,수 12:00 - 12:50 ( 본806 )  수 13:00 - 13:50 ( 본806 )  수 14:00 - 14:50 ( 본806 )
본과정,연극영상학과,장면연기개별실습Ⅰ,101,김은영,3,전공과정,3,수 12:00 - 12:50 ( 본901 )  수 13:00 - 13:50 ( 본901 )  수 14:00 - 14:50 ( 본901 )
본과정,연극영상학과,장면연기개별실습Ⅰ,102,김은영,3,전공과정,3,수 15:00 - 15:50 ( 본901 )  수 16:00 - 16:50 ( 본901 )  수 17:00 - 17:50 ( 본901 )
본과정,부동산경영학과,도시재생론,101,이상훈,2,전공과정,3,목 14:00 - 14:50 ( 본603 )  목 15:00 - 15:50 ( 본603 )  목 16:00 - 16:50 ( 본603 )
본과정,부동산경영학과,부동산권리분석론,101,임병연,2,전공과정,3,화 10:00 - 10:50 ( 본613 )  화 11:00 - 11:50 ( 본613 )  화 12:00 - 12:50 ( 본613 )
본과정,부동산경영학과,부동산자산관리론,101,김종경,2,전공과정,3,목 10:00 - 10:50 ( 본603 )  목 11:00 - 11:50 ( 본603 )  목 12:00 - 12:50 ( 본603 )
본과정,부동산경영학과,상업용부동산금융론,101,이석희,2,전공과정,3,화 14:00 - 14:50 ( 본613 )  화 15:00 - 15:50 ( 본613 )  화 16:00 - 16:50 ( 본613 )
본과정,통합전공,AI기반창업아이디어보호,501,장우순,1,통합전공교과,2,원격시험 배정시간  토 10:00 - 10:50 (  )  토 11:00 - 11:50 (  )
본과정,통합전공,AI와마케팅커뮤니케이션,801,이모란,1,통합전공교과,3,수 15:00 - 15:50 ( 사B202 )  수 16:00 - 16:50 ( 사B202 )  수 17:00 - 17:50 ( 사B202 )
본과정,통합전공,AI프로그래밍기초,101,백재순,1,통합전공교과,3,원격시험 배정시간  화 13:00 - 13:50 (  )  화 14:00 - 14:50 (  )
본과정,통합전공,디자인씽킹,101,장의숙,1,통합전공교과,2,목 14:00 - 14:50 ( 예215 )  목 15:00 - 15:50 ( 예215 )
본과정,통합전공,디자인씽킹,102,이후린,1,통합전공교과,2,수 10:00 - 10:50 ( 예201 )  수 11:00 - 11:50 ( 예201 )
본과정,통합전공,디자인씽킹,103,이후린,1,통합전공교과,2,수 14:00 - 14:50 ( 예201 )  수 15:00 - 15:50 ( 예201 )
본과정,통합전공,디자인씽킹,501,장우순,1,통합전공교과,2,화 10:00 - 10:50 ( 본507 )  화 11:00 - 11:50 ( 본507 )
본과정,통합전공,퍼스널컬러와AI활용스타일링,801,정다운,1,통합전공교과,3,월 15:00 - 15:50 ( 사B202 )  월 16:00 - 16:50 ( 사B202 )  월 17:00 - 17:50 ( 사B202 )
본과정,통합전공,AI공학캡스톤디자인,101,오석,2,통합전공교과,2,월 14:00 - 14:50 ( 공801 )  월 15:00 - 15:50 ( 공801 )
본과정,통합전공,AI공학캡스톤디자인,102,선우철수,2,통합전공교과,2,수 13:00 - 13:50 ( 본507 )  수 14:00 - 14:50 ( 본507 )
본과정,통합전공,AI공학캡스톤디자인,801,김학수,2,통합전공교과,2,화 16:00 - 16:50 ( 공202 )  화 17:00 - 17:50 ( 공202 )
본과정,통합전공,AI융합캡스톤디자인,101,고경희,2,통합전공교과,2,수 13:00 - 13:50 ( 교503 )  수 14:00 - 14:50 ( 교503 )
본과정,통합전공,AI융합캡스톤디자인,102,장우순,2,통합전공교과,2,수 09:25 - 10:25 ( 본507 )  수 10:25 - 11:25 ( 본507 )
본과정,통합전공,AI융합캡스톤디자인,501,양미현,2,통합전공교과,2,수 15:25 - 16:25 ( 교306 )  수 16:25 - 17:25 ( 교306 )
본과정,통합전공,AI창의캡스톤디자인,101,이은정,2,통합전공교과,2,화 10:00 - 10:50 ( 사601 )  화 11:00 - 11:50 ( 사601 )
본과정,통합전공,AI창의캡스톤디자인,102,조안나,2,통합전공교과,2,화 11:00 - 11:50 ( 사609 )  화 12:00 - 12:50 ( 사609 )
본과정,통합전공,AI창의캡스톤디자인,103,김선경,2,통합전공교과,2,화 11:00 - 11:50 ( 사B105 )  화 12:00 - 12:50 ( 사B105 )
본과정,통합전공,AI창의캡스톤디자인,104,안현균,2,통합전공교과,2,목 13:00 - 13:50 ( 예401 )  목 14:00 - 14:50 ( 예401 )
본과정,통합전공,실전창업1,101,정기수,2,통합전공교과,3,목 15:00 - 15:50 ( 공806 )  목 16:00 - 16:50 ( 공806 )  목 17:00 - 17:50 ( 공806 )
본과정,통합전공,창업캡스톤디자인1,101,정기수,2,통합전공교과,3,목 12:00 - 12:50 ( 공806 )  목 13:00 - 13:50 ( 공806 )  목 14:00 - 14:50 ( 공806 )
본과정,통합전공,창업캡스톤디자인1,503,장우순,2,통합전공교과,3,화 14:00 - 14:50 ( 공505 )  화 15:00 - 15:50 ( 공505 )  화 16:00 - 16:50 ( 공505 )
본과정,교양,53개아이디어로읽는교양건축,801,태영란,1,교양과정,1,원격시험 배정시간
본과정,교양,"AI,인간,그리고사회",801,이모란,1,교양과정,3,원격시험 배정시간  금 09:00 - 09:50 ( 사B202 )  금 10:00 - 10:50 ( 사B202 )  금 11:00 - 11:50 ( 사B202 )
본과정,교양,AI·DX데이터로보는세상,801,백재순,1,교양과정,1,원격시험 배정시간
본과정,교양,"AI·DX딥러닝,뇌를닮은알고리즘",801,백재순,1,교양과정,1,원격시험 배정시간
본과정,교양,AI·DX생성형인공지능과나의일상,801,백재순,1,교양과정,1,원격시험 배정시간
본과정,교양,"AI·DX인공지능,처음만나다",801,백재순,1,교양과정,1,원격시험 배정시간
본과정,교양,AI·DX활용능력Ⅰ-1,801,백재순,1,교양과정,2,원격시험 배정시간
본과정,교양,AI·DX활용능력Ⅰ-2,801,백재순,1,교양과정,2,원격시험 배정시간
본과정,교양,AI·DX활용능력Ⅰ-3,801,백재순,1,교양과정,2,원격시험 배정시간
본과정,교양,AI·DX활용능력Ⅰ-4,801,백재순,1,교양과정,2,원격시험 배정시간
본과정,교양,AI·DX활용능력Ⅰ-5,801,백재순,1,교양과정,2,원격시험 배정시간
본과정,교양,AI기반디지털리터러시,801,장우순,1,교양과정,2,원격시험 배정시간  금 14:00 - 14:50 ( 공708 )  금 15:00 - 15:50 ( 공708 )
본과정,교양,AI를활용한논리적글쓰기,801,남미영,1,교양과정,2,원격시험 배정시간  금 10:00 - 10:50 ( 공114 )  금 11:00 - 11:50 ( 공114 )
본과정,교양,AI를활용한프레젠테이션잘하기,801,탁진규,1,교양과정,2,원격시험 배정시간  금 12:00 - 12:50 ( 공605 )  금 13:00 - 13:50 ( 공605 )
본과정,교양,AI시대예술로읽는패션사,801,정다운,1,교양과정,3,원격시험 배정시간  월 18:00 - 18:45 ( 사B202 )  월 18:50 - 19:35 ( 사B202 )  월 19:40 - 20:25 ( 사B202 )
본과정,교양,AI시대의철학과심리,801,이나라,1,교양과정,2,원격시험 배정시간  금 12:00 - 12:50 ( 예B111 )  금 13:00 - 13:50 ( 예B111 )
본과정,교양,AI시대청년창업,801,장우순,1,교양과정,2,원격시험 배정시간  금 10:00 - 10:50 ( 공708 )  금 11:00 - 11:50 ( 공708 )
본과정,교양,AI와마케팅기초,801,이모란,1,교양과정,3,원격시험 배정시간  금 18:00 - 18:45 ( 본510 )  금 18:50 - 19:35 ( 본510 )  금 19:40 - 20:25 ( 본510 )
본과정,교양,AI활용기초중국어,801,강태월,1,교양과정,1,원격시험 배정시간
본과정,교양,AI활용창의융합형리빙랩,801,탁진규,1,교양과정,2,원격시험 배정시간
본과정,교양,ESG와환경,801,신평우,1,교양과정,2,원격시험 배정시간  금 16:00 - 16:50 ( 본510 )  금 17:00 - 17:50 ( 본510 )
본과정,교양,TOPIK한국어활용,801,김경미,1,교양과정,2,금 10:00 - 10:50 ( 공507 )  금 11:00 - 11:50 ( 공507 )
본과정,교양,교양건축과문화,801,태영란,1,교양과정,1,원격시험 배정시간
본과정,교양,교양건축과안목,801,태영란,1,교양과정,1,원격시험 배정시간
본과정,교양,교양건축학개론,801,태영란,1,교양과정,1,원격시험 배정시간
본과정,교양,기술능력,801,이종배,1,교양과정,2,원격시험 배정시간  금 12:00 - 12:50 ( 사B202 )  금 13:00 - 13:50 ( 사B202 )
본과정,교양,대인관계능력,801,홍충선,1,교양과정,2,원격시험 배정시간  금 14:00 - 14:50 ( 사B101 )  금 15:00 - 15:50 ( 사B101 )
본과정,교양,독서와토론,101,남미영,1,교양과정,2,금 12:00 - 12:50 ( 공505 )  금 13:00 - 13:50 ( 공505 )
본과정,교양,문제해결능력,801,태영란,1,교양과정,2,원격시험 배정시간  금 10:00 - 10:50 ( 사B101 )  금 11:00 - 11:50 ( 사B101 )
본과정,교양,미술로읽는성경,801,정은미,1,교양과정,2,원격시험 배정시간  금 14:00 - 14:50 ( 예B111 )  금 15:00 - 15:50 ( 예B111 )
본과정,교양,미술의이해,801,정은미,1,교양과정,2,원격시험 배정시간  금 16:00 - 16:50 ( 예B111 )  금 17:00 - 17:50 ( 예B111 )
본과정,교양,봉사하는삶,101,이동준,1,교양과정,1,토 11:00 - 11:50 ( 사B101 )  토 12:00 - 12:50 ( 사B101 )
본과정,교양,비즈니스커뮤니케이션스킬,801,이모란,1,교양과정,3,원격시험 배정시간  금 15:00 - 15:50 ( 공607 )  금 16:00 - 16:50 ( 공607 )  금 17:00 - 17:50 ( 공607 )
본과정,교양,사회적가치실현,801,홍충선,1,교양과정,1,원격시험 배정시간  금 10:00 - 10:50 ( 본801 )
본과정,교양,삶과법,101,김기진,1,교양과정,2,금 14:00 - 14:50 ( 공205 )  금 15:00 - 15:50 ( 공205 )
본과정,교양,색채심리와현대생활,801,정다운,1,교양과정,3,원격시험 배정시간  수 18:00 - 18:45 ( 사B202 )  수 18:50 - 19:35 ( 사B202 )  수 19:40 - 20:25 ( 사B202 )
본과정,교양,생활속심리와학습이야기,801,,1,교양과정,2, 
본과정,교양,생활속중국어표현법,801,강태월,1,교양과정,1,원격시험 배정시간
본과정,교양,생활스포츠,101,김영준,1,교양과정,2,수 10:00 - 10:50 ( 예308 )  수 11:00 - 11:50 ( 예308 )
본과정,교양,생활스포츠,102,심경난,1,교양과정,2,수 12:00 - 12:50 ( 예B210 )  수 13:00 - 13:50 ( 예B210 )
본과정,교양,생활스포츠,103,황규정,1,교양과정,2,수 12:00 - 12:50 ( 예B203 )  수 13:00 - 13:50 ( 예B203 )
본과정,교양,생활스포츠,104,김무진,1,교양과정,2,금 10:00 - 10:50 ( 예308 )  금 11:00 - 11:50 ( 예308 )
본과정,교양,생활스포츠,105,김원배,1,교양과정,2,금 14:00 - 14:50 ( 예B203 )  금 15:00 - 15:50 ( 예B203 )
본과정,교양,생활영어,101,이형묵,1,교양필수,2,금 10:00 - 10:50 ( 공707 )  금 11:00 - 11:50 ( 공707 )
본과정,교양,생활영어,102,이형묵,1,교양필수,2,금 14:00 - 14:50 ( 공707 )  금 15:00 - 15:50 ( 공707 )
본과정,교양,생활영어,103,이형묵,1,교양필수,2,금 16:00 - 16:50 ( 공707 )  금 17:00 - 17:50 ( 공707 )
본과정,교양,생활일본어,101,이미령,1,교양과정,2,금 10:00 - 10:50 ( 공706 )  금 11:00 - 11:50 ( 공706 )
본과정,교양,생활일본어,102,이미령,1,교양과정,2,금 14:00 - 14:50 ( 공706 )  금 15:00 - 15:50 ( 공706 )
본과정,교양,생활중국어Ⅰ-1,801,강태월,1,교양과정,2,원격시험 배정시간
본과정,교양,생활중국어Ⅰ-2,801,강태월,1,교양과정,2,원격시험 배정시간
본과정,교양,생활중국어Ⅰ-3,801,강태월,1,교양과정,2,원격시험 배정시간
본과정,교양,생활중국어Ⅰ-4,801,강태월,1,교양과정,2,원격시험 배정시간
본과정,교양,생활중국어Ⅰ-5,801,강태월,1,교양과정,2,원격시험 배정시간
본과정,교양,생활중국어Ⅰ-6,801,강태월,1,교양과정,2,원격시험 배정시간
본과정,교양,성경과삶,801,이승문,1,교양필수,2,원격시험 배정시간  화 18:00 - 18:45 ( 공B101 )
본과정,교양,성경과삶,802,이승문,1,교양필수,2,원격시험 배정시간  화 18:00 - 18:45 ( 공B101 )
본과정,교양,성경과삶,803,이승문,1,교양필수,2,원격시험 배정시간  화 18:00 - 18:45 ( 공B101 )
본과정,교양,성경과삶,804,이승문,1,교양필수,2,원격시험 배정시간  화 18:00 - 18:45 ( 공B101 )
본과정,교양,성경과삶,805,이수광,1,교양필수,2,원격시험 배정시간  화 18:50 - 19:35 ( 공B101 )
본과정,교양,성경과삶,806,김한나,1,교양필수,2,원격시험 배정시간  화 18:50 - 19:35 ( 공B101 )
본과정,교양,성경과삶,807,김한나,1,교양필수,2,원격시험 배정시간  화 18:50 - 19:35 ( 공B101 )
본과정,교양,소비자행동과심리이해,801,이모란,1,교양과정,3,원격시험 배정시간  금 12:00 - 12:50 ( 공607 )  금 13:00 - 13:50 ( 공607 )  금 14:00 - 14:50 ( 공607 )
본과정,교양,소셜미디어와패션트렌드,801,정다운,1,교양과정,3,원격시험 배정시간  목 18:00 - 18:45 ( 사B202 )  목 18:50 - 19:35 ( 사B202 )  목 19:40 - 20:25 ( 사B202 )
본과정,교양,소자본창업실무,801,선우철수,1,교양과정,2,원격시험 배정시간  금 16:00 - 16:50 ( 공505 )  금 17:00 - 17:50 ( 공505 )
본과정,교양,수리능력,801,장규호,1,교양과정,2,원격시험 배정시간  금 12:00 - 12:50 ( 본510 )  금 13:00 - 13:50 ( 본510 )
본과정,교양,스마트중국어회화,801,강태월,1,교양과정,1,원격시험 배정시간
본과정,교양,스타트업창업과CEO의역량,101,선우철수,1,교양과정,2,금 10:00 - 10:50 ( 공505 )  금 11:00 - 11:50 ( 공505 )
본과정,교양,실용금융,101,양정석,1,교양과정,2,수 10:00 - 10:50 ( 공505 )  수 11:00 - 11:50 ( 공505 )
본과정,교양,음악과힐링,101,박은재,1,교양과정,2,금 12:00 - 12:50 ( 공508 )  금 13:00 - 13:50 ( 공508 )
본과정,교양,음악과힐링,102,박은재,1,교양과정,2,금 14:00 - 14:50 ( 공508 )  금 15:00 - 15:50 ( 공508 )
본과정,교양,음악과힐링,103,박은재,1,교양과정,2,금 16:00 - 16:50 ( 공508 )  금 17:00 - 17:50 ( 공508 )
본과정,교양,의사소통능력,801,탁진규,1,교양과정,2,원격시험 배정시간  금 12:00 - 12:50 ( 사B101 )  금 13:00 - 13:50 ( 사B101 )
본과정,교양,인문기초소양(철학),801,남미영,1,교양과정,1,원격시험 배정시간  금 14:00 - 14:50 ( 공114 )
본과정,교양,인성채플,101,강남철,1,교양필수,1,금 10:00 - 10:50 ( 공B101 )
본과정,교양,인성채플,102,강남철,1,교양필수,1,금 11:00 - 11:50 ( 공B101 )
본과정,교양,인성채플,103,이수광,1,교양필수,1,목 15:00 - 15:50 ( 공B101 )
본과정,교양,인성채플,104,이수광,1,교양필수,1,목 16:00 - 16:50 ( 공B101 )
본과정,교양,인성채플,105,이수광,1,교양필수,1,목 17:00 - 17:50 ( 공B101 )
본과정,교양,인성채플,106,이경교,1,교양필수,1,금 14:00 - 14:50 ( 공B101 )
본과정,교양,인성채플,107,이수광,1,교양필수,1,금 15:00 - 15:50 ( 공B101 )
본과정,교양,인성채플,108,이수광,1,교양필수,1,목 14:00 - 14:50 ( 공B101 )
본과정,교양,일상과함께하는교양건축Ⅰ-1,801,태영란,1,교양과정,2,원격시험 배정시간
본과정,교양,일상과함께하는교양건축Ⅰ-2,801,태영란,1,교양과정,2,원격시험 배정시간
본과정,교양,일상과함께하는교양건축Ⅰ-3,801,태영란,1,교양과정,2,원격시험 배정시간
본과정,교양,일상과함께하는교양건축Ⅰ-4,801,태영란,1,교양과정,2,원격시험 배정시간
본과정,교양,일상과함께하는교양건축Ⅰ-5,801,태영란,1,교양과정,2,원격시험 배정시간
본과정,교양,일상과함께하는교양건축Ⅰ-6,801,태영란,1,교양과정,2,원격시험 배정시간
본과정,교양,일상과함께하는교양건축Ⅱ-4,801,태영란,1,교양과정,3,원격시험 배정시간
본과정,교양,자기개발능력,801,신평우,1,교양과정,2,원격시험 배정시간  금 10:00 - 10:50 ( 본510 )  금 11:00 - 11:50 ( 본510 )
본과정,교양,자원관리능력,801,신평우,1,교양과정,2,원격시험 배정시간  금 14:00 - 14:50 ( 사B202 )  금 15:00 - 15:50 ( 사B202 )
본과정,교양,정보능력,801,이형묵,1,교양과정,2,원격시험 배정시간  금 14:00 - 14:50 ( 본510 )  금 15:00 - 15:50 ( 본510 )
본과정,교양,조직이해능력,801,탁진규,1,교양과정,2,원격시험 배정시간  금 16:00 - 16:50 ( 사B202 )  금 17:00 - 17:50 ( 사B202 )
본과정,교양,직업윤리,801,홍충선,1,교양과정,2,원격시험 배정시간  금 16:00 - 16:50 ( 사B101 )  금 17:00 - 17:50 ( 사B101 )
본과정,교양,진로탐색과자기계발,801,최우식,1,교양과정,2,원격시험 배정시간
본과정,교양,진로탐색과자기계발,802,김상균,1,교양과정,2,원격시험 배정시간
본과정,교양,진로탐색과자기계발,803,우선희,1,교양과정,2,원격시험 배정시간
본과정,교양,진로탐색과자기계발,804,박양주,1,교양과정,2,원격시험 배정시간
본과정,교양,취업역량과경력개발,801,최우식,1,교양과정,2,원격시험 배정시간
본과정,교양,취업역량과경력개발,802,김상균,1,교양과정,2,원격시험 배정시간
본과정,교양,취업역량과경력개발,803,우선희,1,교양과정,2,원격시험 배정시간
본과정,교양,취업역량과경력개발,804,박양주,1,교양과정,2,원격시험 배정시간
본과정,교양,캠퍼스웰니스프로젝트,801,정영수,1,교양과정,2,원격시험 배정시간
본과정,교양,컴퓨터활용기초,801,김선희,1,교양과정,2,수 14:00 - 14:50 ( 본504 )  수 15:00 - 15:50 ( 본504 )
본과정,교양,컴퓨터활용기초,802,김선희,1,교양과정,2,수 16:00 - 16:50 ( 본504 )  수 17:00 - 17:50 ( 본504 )
본과정,교양,컴퓨터활용능력,801,김선희,1,교양과정,2,원격시험 배정시간  금 10:00 - 10:50 ( 공610 )  금 11:00 - 11:50 ( 공610 )
본과정,교양,컴퓨터활용능력,802,김선희,1,교양과정,2,원격시험 배정시간  금 12:00 - 12:50 ( 공610 )  금 13:00 - 13:50 ( 공610 )
본과정,교양,컴퓨터활용능력,804,이형묵,1,교양과정,2,원격시험 배정시간  금 16:00 - 16:50 ( 공114 )  금 17:00 - 17:50 ( 공114 )
본과정,교양,테마중국어,801,강태월,1,교양과정,1,원격시험 배정시간
본과정,교양,토익기초문법,801,최만심,1,교양과정,2,원격시험 배정시간  금 16:00 - 16:50 ( 본713 )  금 17:00 - 17:50 ( 본713 )
본과정,교양,토익리딩(R/C),801,최만심,1,교양과정,2,원격시험 배정시간  금 14:00 - 14:50 ( 본713 )  금 15:00 - 15:50 ( 본713 )
본과정,교양,토익청취(L/C),101,최만심,1,교양과정,2,금 10:00 - 10:50 ( 본713 )  금 11:00 - 11:50 ( 본713 )
본과정,교양,퍼스널컬러와AID스타일링,801,정다운,1,교양과정,3,원격시험 배정시간  금 18:00 - 18:45 ( 사B202 )  금 18:50 - 19:35 ( 사B202 )  금 19:40 - 20:25 ( 사B202 )
본과정,교양,현대패션브랜드,801,정다운,1,교양과정,3,원격시험 배정시간  금 09:00 - 09:50 ( 공105 )  금 10:00 - 10:50 ( 공105 )  금 11:00 - 11:50 ( 공105 )
본과정,자유전공학과,전공기초학문탐구,101,남미영,1,통합전공교과,1,원격시험 배정시간
본과정,자유전공학과,전공탐색동행세미나,101,태영란,1,통합전공교과,2,금 14:00 - 14:50 ( 본211 )  금 15:00 - 15:50 ( 본211 )
본과정,자유전공학과,전공탐색동행세미나,102,태영란,1,통합전공교과,2,금 16:00 - 16:50 ( 본211 )  금 17:00 - 17:50 ( 본211 )
본과정,자유전공학과,전공탐색동행세미나,103,정다운,1,통합전공교과,2,금 14:00 - 14:50 ( 본714 )  금 15:00 - 15:50 ( 본714 )
본과정,자유전공학과,전공탐색동행세미나,104,정다운,1,통합전공교과,2,금 16:00 - 16:50 ( 본714 )  금 17:00 - 17:50 ( 본714 )
조기취업형 계약학과,AI·빅데이터학과,C언어Ⅰ,101,윤영현,1,전공과정,3,수 13:00 - 13:50 ( 공815 )  수 14:00 - 14:50 ( 공815 )  수 15:00 - 15:50 ( 공815 )
조기취업형 계약학과,AI·빅데이터학과,데이터베이스,101,오경조,1,전공과정,3,화 09:00 - 09:50 ( 공815 )  화 10:00 - 10:50 ( 공815 )  화 11:00 - 11:50 ( 공815 )
조기취업형 계약학과,AI·빅데이터학과,알고리즘,101,김대진,1,전공과정,3,월 13:00 - 13:50 ( 공815 )  월 14:00 - 14:50 ( 공815 )  월 15:00 - 15:50 ( 공815 )
조기취업형 계약학과,AI·빅데이터학과,캡스톤디자인Ⅰ,101,김성진,1,전공과정,3,월 09:00 - 09:50 ( 공815 )  월 10:00 - 10:50 ( 공815 )  월 11:00 - 11:50 ( 공815 )
